track_id,user_id,playcount,name,artist,tags,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song
TRPUDUW128F427777F,user_691028,3,Three Cheers for Five Years,Mayday Parade,"acoustic, piano, emo, love, beautiful",Rock,0.424,0.972,11,-3.021,1,0.135,4.66e-05,0.0,0.15,0.277,140.107,4,Three Cheers for Five Years - Mayday Parade
TRQRSAK128F429DE8C,user_579932,1,Who Let You Go?,The Killers,"rock, alternative, indie, alternative_rock, indie_rock",Rock,0.412,0.797,8,-4.12,1,0.0478,0.016,0.0,0.134,0.457,170.005,4,Who Let You Go? - The Killers
TRIGTIQ128F14979A3,user_819257,1,A Perfect Sonnet,Bright Eyes,"indie, folk, singer_songwriter, acoustic, emo, love, beautiful",Rock,0.289,0.674,0,-8.192,1,0.0509,0.252,0.0,0.137,0.211,126.892,4,A Perfect Sonnet - Bright Eyes
TRCKWGF12903CD2DCD,user_272780,2,Never Let You Go,Third Eye Blind,"rock, alternative, pop, alternative_rock, 90s, pop_rock",Pop,0.729,0.94,4,-4.933,1,0.0382,0.0845,0.000262,0.0963,0.966,113.804,4,Never Let You Go - Third Eye Blind
TRZZUTD12903CADD68,user_942812,11,Solo Dolo (Nightmare),Kid Cudi,"alternative, rap, hip_hop, american",Rap,0.768,0.449,7,-7.569,0,0.029,0.518,0.000463,0.136,0.614,79.12,4,Solo Dolo (Nightmare) - Kid Cudi
TRHSLQZ128F9339E8F,user_468878,6,Surf Wax America,Weezer,"rock, alternative, indie, alternative_rock, indie_rock, 90s, american, emo",Rock,0.405,0.916,6,-7.557,1,0.0953,0.000345,0.172,0.274,0.332,164.961,4,Surf Wax America - Weezer
TRAETTV12903CBBD09,user_662466,1,Voodoo Chile Blues,Jimi Hendrix,"classic_rock, blues, psychedelic, 60s, psychedelic_rock, guitar, blues_rock",Blues,0.352,0.587,0,-12.272,1,0.101,0.0732,0.711,0.267,0.412,164.578,3,Voodoo Chile Blues - Jimi Hendrix
TRGGFVY128E078E8AF,user_870405,1,10:15 Saturday Night,The Cure,"alternative, 80s, british, new_wave, post_punk, 70s",Rock,0.649,0.276,9,-18.572,0,0.159,0.0131,0.0217,0.107,0.471,174.85,4,10:15 Saturday Night - The Cure
TRUFTBY128F93450B8,user_223026,1,Alejandro,Lady Gaga,"electronic, pop, female_vocalists, dance",Pop,0.626,0.8,11,-6.777,0,0.0435,0.000582,0.00114,0.374,0.353,98.995,4,Alejandro - Lady Gaga
TREYLBG128F934B6EA,user_814692,2,Under The Northern Star,Amon Amarth,"metal, death_metal, melodic_death_metal",Metal,0.378,0.929,4,-5.603,1,0.054,1.04e-05,0.75,0.184,0.447,143.006,4,Under The Northern Star - Amon Amarth
TRQHCBJ12903CAB21C,user_882003,1,Angel Echoes,Four Tet,"electronic, ambient, experimental, british, love, beautiful, idm",Electronic,0.654,0.527,7,-8.485,0,0.0341,0.489,0.0224,0.803,0.162,115.011,3,Angel Echoes - Four Tet
TRUOJJS128F145C256,user_169843,2,A Rush of Blood to the Head,Coldplay,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, love, beautiful, 00s, britpop, mellow",Rock,0.536,0.49,5,-7.176,1,0.0245,0.178,2.32e-06,0.255,0.136,138.331,4,A Rush of Blood to the Head - Coldplay
TRGEUIY128F4268A5F,user_496942,23,I've Seen That Face Before (Libertango),Grace Jones,"electronic, pop, female_vocalists, 80s, chillout, new_wave",Pop,0.816,0.549,9,-11.451,0,0.0456,0.00136,0.154,0.0587,0.968,133.425,4,I've Seen That Face Before (Libertango) - Grace Jones
TRYWUBH128F92D7F6B,user_500066,1,The Animator,The War on Drugs,"indie, ambient, instrumental, chillout",Electronic,0.0795,0.234,10,-15.226,0,0.0415,0.976,0.926,0.246,0.0286,82.203,3,The Animator - The War on Drugs
TRXWATX12903CE893A,user_743207,1,Titus Andronicus Forever,Titus Andronicus,"punk, indie_rock, punk_rock, male_vocalists",Rock,0.167,0.839,0,-5.756,1,0.0381,0.000336,0.069,0.71,0.325,87.632,4,Titus Andronicus Forever - Titus Andronicus
TRNLDYQ12903CDCF4E,user_847556,10,Saul of Tarsus (The Messenger),For Today,metalcore,Metal,0.39,0.836,0,-4.744,1,0.125,0.000185,0.00215,0.108,0.378,125.426,4,Saul of Tarsus (The Messenger) - For Today
TRFVSOZ128F4281933,user_298225,5,I'm Sleeping in a Submarine,Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, piano, beautiful",Rock,0.389,0.608,4,-7.531,1,0.0301,0.0254,0.101,0.206,0.13,90.009,4,I'm Sleeping in a Submarine - Arcade Fire
TRAAKDG128F42A0ECB,user_208074,13,Hips Don't Lie,Shakira,"pop, female_vocalists, singer_songwriter, dance, 00s",Pop,0.777,0.82,10,-5.867,0,0.0734,0.284,0.0,0.43,0.76,100.003,4,Hips Don't Lie - Shakira
TRADKAX128E0786B92,user_496098,23,Romantic Rights,Death from Above 1979,"rock, alternative, indie, punk, indie_rock, hard_rock, dance, post_punk, 00s",Rock,0.516,0.961,5,-5.37,0,0.157,0.00316,0.0,0.404,0.458,150.147,4,Romantic Rights - Death from Above 1979
TRRVJCK12903CD2DCB,user_110368,1,U Smile,Justin Bieber,"pop, hard_rock, black_metal, death_metal, heavy_metal, industrial, thrash_metal, metalcore, melodic_death_metal, power_metal, post_hardcore, doom_metal, love, gothic_metal, grunge, symphonic_metal, grindcore, nu_metal",Pop,0.705,0.605,1,-5.252,1,0.03,0.516,1.57e-06,0.117,0.419,112.505,3,U Smile - Justin Bieber
TRFAWKX12903CE30F4,user_628105,1,Big Green Tractor,Jason Aldean,country,Country,0.616,0.596,4,-5.035,1,0.0289,0.654,0.0,0.218,0.58,137.077,4,Big Green Tractor - Jason Aldean
TRHNBHR128F9350E67,user_777548,1,The Big Gundown,The Prodigy,"electronic, hardcore, industrial, metalcore, techno, electro",Electronic,0.62,0.968,5,-8.346,1,0.0872,0.00176,0.000861,0.322,0.214,104.005,4,The Big Gundown - The Prodigy
TRAFUNV128F92CFEB2,user_876906,2,MIA,Chevelle,"rock, alternative, alternative_rock, hard_rock, emo, grunge, guitar, nu_metal",Folk,0.379,0.913,4,-7.357,1,0.0872,0.000421,0.116,0.151,0.108,117.438,4,MIA - Chevelle
TROVMQV128EF345F93,user_155389,1,Om Du Vore En Vakthund,Dungen,"psychedelic, psychedelic_rock, swedish",Rock,0.268,0.691,4,-5.654,0,0.0377,0.403,0.913,0.136,0.536,84.707,3,Om Du Vore En Vakthund - Dungen
TROYKCI128F1468D95,user_115233,1,The Dream of the Dolphin,Enigma,"ambient, new_age",New Age,0.38,0.126,4,-22.635,1,0.0331,0.862,0.565,0.38,0.0353,104.917,4,The Dream of the Dolphin - Enigma
TRONYHY128F92C9D11,user_918978,5,Revelry,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4,Revelry - Kings of Leon
TRSWPBX128F1452584,user_172150,1,Take You There,Sean Kingston,"pop, dance, rap, hip_hop, reggae, rnb, 00s",Electronic,0.755,0.861,5,-6.808,0,0.0656,0.0249,0.0,0.19,0.635,115.022,4,Take You There - Sean Kingston
TRCFDPQ128F4231DA1,user_955801,1,I'll Begin Again,Dropkick Murphys,"punk, punk_rock",Punk,0.303,0.972,8,-1.484,1,0.0746,7.22e-05,0.0,0.411,0.55,103.551,4,I'll Begin Again - Dropkick Murphys
TRYSNXX128F92CC97F,user_244956,1,IM the Supervisor,Infected Mushroom,"electronic, psychedelic, trance, techno, electro",Electronic,0.765,0.856,4,-7.453,0,0.0577,0.00311,0.793,0.113,0.31,140.009,4,IM the Supervisor - Infected Mushroom
TRSALSU128E07864C5,user_474185,3,Snowden,Doves,"alternative, indie, indie_rock, britpop",Rock,0.228,0.827,7,-6.332,1,0.0348,0.000808,0.00354,0.1,0.308,127.593,4,Snowden - Doves
TRONYHY128F92C9D11,user_27731,1,Revelry,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4,Revelry - Kings of Leon
TRLUCGR128F4277AC1,user_565334,3,The '59 Sound,The Gaslight Anthem,"rock, alternative, punk_rock, american, 00s",Rock,0.282,0.922,10,-4.516,1,0.0645,0.105,0.0,0.245,0.609,169.692,4,The '59 Sound - The Gaslight Anthem
TROUZEX12903CAF69C,user_391089,2,A Party Song (The Walk of Shame),All Time Low,punk,Rock,0.531,0.914,2,-3.835,1,0.177,0.0177,0.0,0.413,0.455,99.972,4,A Party Song (The Walk of Shame) - All Time Low
TRDHQRL128F4264FF8,user_261974,2,Hitch A Ride,Boston,"rock, classic_rock, hard_rock, progressive_rock, 70s",Rock,0.383,0.814,3,-7.23,1,0.0405,0.0011,0.00406,0.101,0.569,116.454,4,Hitch A Ride - Boston
TRMBIVB128F92F8F1C,user_200149,1,Bad Woman,Arctic Monkeys,"rock, indie, alternative_rock, indie_rock, british, cover",Rock,0.539,0.94,2,-4.091,1,0.0665,0.00942,0.000308,0.138,0.551,130.5,4,Bad Woman - Arctic Monkeys
TRCVMFF128F93430B5,user_535880,1,Salute,Little Mix,"pop, chillout, rnb, chill",Rap,0.632,0.73,2,-5.324,1,0.0676,0.0979,0.0,0.251,0.333,82.017,4,Salute - Little Mix
TRGEUIY128F4268A5F,user_459790,7,I've Seen That Face Before (Libertango),Grace Jones,"electronic, pop, female_vocalists, 80s, chillout, new_wave",Pop,0.816,0.549,9,-11.451,0,0.0456,0.00136,0.154,0.0587,0.968,133.425,4,I've Seen That Face Before (Libertango) - Grace Jones
TRFQMSW128F426205E,user_451087,1,Queens Will Play,Black Mountain,"rock, progressive_rock, psychedelic, psychedelic_rock",Rock,0.379,0.365,0,-10.475,1,0.0285,0.294,0.942,0.0899,0.0973,108.52,4,Queens Will Play - Black Mountain
TRRVSBS128F425A7B0,user_554399,1,One Step Too Far,Faithless,"electronic, female_vocalists, dance, chillout, trance, house, trip_hop, downtempo",Electronic,0.677,0.727,4,-9.565,0,0.0383,0.173,0.0341,0.662,0.197,111.988,4,One Step Too Far - Faithless
TRZEUSA128F148AE3E,user_132695,5,Screaming Infidelities,Dashboard Confessional,"indie, alternative_rock, acoustic, emo",Rock,0.457,0.527,6,-7.662,1,0.0304,0.383,1.82e-06,0.17,0.193,142.441,4,Screaming Infidelities - Dashboard Confessional
TRMGKZL12903CB80DB,user_384760,1,Counting to 100,Matt Wertz,"singer_songwriter, acoustic, mellow",Pop,0.629,0.794,8,-6.095,1,0.0314,0.165,1.75e-05,0.319,0.657,87.026,4,Counting to 100 - Matt Wertz
TRPGPDK12903CCC651,user_342846,3,Bring Me To Life,Katherine Jenkins,"classical, cover, new_age",Rock,0.429,0.563,4,-8.006,0,0.03,0.881,9.68e-05,0.076,0.298,95.989,4,Bring Me To Life - Katherine Jenkins
TRQRMNO128F4235E4D,user_227325,6,Grow Up and Blow Away,Metric,"electronic, indie, female_vocalists, indie_rock, indie_pop, chill",Rock,0.679,0.692,11,-6.95,0,0.0246,0.0115,0.00053,0.082,0.759,110.039,4,Grow Up and Blow Away - Metric
TRDYRIK128F9317174,user_526605,1,"Sleep, Eat Food, Have Visions",Four Tet,"electronic, ambient, instrumental, downtempo, idm",Electronic,0.764,0.923,1,-6.049,1,0.0644,0.00522,0.268,0.0609,0.308,106.008,4,"Sleep, Eat Food, Have Visions - Four Tet"
TRNJQOC128F931C2D5,user_220170,1,Wayward Bob,Bonobo,"electronic, instrumental, chillout, trip_hop, downtempo, lounge, chill",Electronic,0.573,0.686,6,-7.527,0,0.0318,0.0196,0.0484,0.378,0.558,104.978,3,Wayward Bob - Bonobo
TRNOMXN128F92DF469,user_574056,7,"For The Workforce, Drowning",Thursday,"punk, hardcore, emo, post_hardcore, screamo",Rock,0.258,0.947,2,-3.377,0,0.0733,0.0555,0.0,0.221,0.257,94.626,4,"For The Workforce, Drowning - Thursday"
TRPXIWX128F429831F,user_955876,1,One Minute to Midnight,Justice,"electronic, instrumental, dance, house, techno, electro, french",Electronic,0.632,0.653,7,-7.384,1,0.214,0.0244,0.803,0.0943,0.353,121.971,4,One Minute to Midnight - Justice
TRTNFRQ12903CB6360,user_562663,1,Horchata,Vampire Weekend,"rock, alternative, indie, pop, indie_rock, american, indie_pop, 00s",Rock,0.834,0.787,0,-7.119,1,0.14,0.0803,0.0,0.356,0.837,119.976,4,Horchata - Vampire Weekend
TRKOCXI128F9316B54,user_412998,5,Harmony One,Four Tet,"electronic, ambient, experimental, instrumental, chillout, psychedelic, downtempo, idm, noise, chill",Electronic,0.379,0.532,10,-21.419,1,0.433,0.952,0.829,0.7,0.381,172.885,4,Harmony One - Four Tet
TRARTEH128F423DBC1,user_744859,2,15 Step,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, britpop",Rock,0.6,0.853,1,-7.584,1,0.0423,0.0489,0.346,0.0934,0.847,94.457,4,15 Step - Radiohead
TREWJOK128F92E16C0,user_105416,2,Three Peaches,Neutral Milk Hotel,"indie, folk, indie_rock, 90s, acoustic, indie_pop, mellow",Rock,0.31,0.0776,7,-15.344,1,0.0444,0.277,0.129,0.112,0.0366,121.007,4,Three Peaches - Neutral Milk Hotel
TRVLJHI128E0791742,user_397910,4,XXX's And OOO's (An American Girl),Trisha Yearwood,country,Country,0.711,0.642,0,-8.909,1,0.0319,0.176,0.0,0.0814,0.762,125.831,4,XXX's And OOO's (An American Girl) - Trisha Yearwood
TRPWIGO128F931BAEB,user_862148,1,Dental Care,Owl City,"electronic, male_vocalists, synthpop",Electronic,0.602,0.69,0,-5.45,1,0.0266,0.0183,0.000773,0.184,0.714,68.493,4,Dental Care - Owl City
TRSLSAA128F930C4E6,user_293820,1,Gangster Tripping,Fatboy Slim,"electronic, dance",Electronic,0.716,0.905,1,-6.796,1,0.0726,0.0442,0.00077,0.185,0.744,101.764,4,Gangster Tripping - Fatboy Slim
TRAFMVN128F147CBCE,user_504766,4,Fade to Black,Metallica,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Metal,0.258,0.907,7,-7.287,1,0.112,0.0183,0.201,0.11,0.317,113.679,4,Fade to Black - Metallica
TROCHHB128F14A664A,user_461010,11,Boiled Frogs,Alexisonfire,"hardcore, emo, post_hardcore, screamo",Rock,0.422,0.958,10,-5.038,0,0.0605,0.00121,1.63e-05,0.397,0.338,100.633,4,Boiled Frogs - Alexisonfire
TRKNZDL128F4285F94,user_27104,2,Roady,Fat Freddy's Drop,reggae,Reggae,0.834,0.43,5,-9.557,0,0.231,0.0703,0.000911,0.165,0.852,173.022,4,Roady - Fat Freddy's Drop
TRHEIRO12903D0C737,user_745389,1,No Stayer,Witchfinder General,doom_metal,Metal,0.326,0.794,1,-9.623,1,0.0792,0.166,0.000272,0.215,0.479,136.711,4,No Stayer - Witchfinder General
TRARTEH128F423DBC1,user_551881,1,15 Step,Radiohead,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, britpop",Rock,0.6,0.853,1,-7.584,1,0.0423,0.0489,0.346,0.0934,0.847,94.457,4,15 Step - Radiohead
TRONJKE128F4263BB4,user_224076,2,Explosive,Bond,"instrumental, classical",Pop,0.579,0.91,10,-5.503,0,0.0485,0.000427,0.775,0.0833,0.591,115.054,4,Explosive - Bond
TRYQSYR128E078B70A,user_318006,1,I Want to Hear What You Have Got to Say,The Subways,"indie, indie_rock, british, britpop",Rock,0.312,0.771,1,-4.907,0,0.0809,0.00359,9.64e-06,0.0848,0.228,202.678,4,I Want to Hear What You Have Got to Say - The Subways
TRXWAZC128F9314B3E,user_536705,2,Heartbreak Warfare,John Mayer,"rock, alternative, indie, pop, singer_songwriter, blues, acoustic, american, male_vocalists, love, beautiful, pop_rock, chill",Rock,0.626,0.572,2,-7.989,1,0.0228,0.197,0.000497,0.272,0.297,97.081,4,Heartbreak Warfare - John Mayer
TROOXSL128E07938D0,user_913609,1,The Day the Niggaz Took Over,Dr. Dre,"rap, soundtrack, hip_hop",Rap,0.813,0.925,7,-5.629,1,0.254,0.0524,0.0,0.2,0.633,93.56,4,The Day the Niggaz Took Over - Dr. Dre
TROLENX128F9330D31,user_862977,1,FM,Steely Dan,"rock, jazz, classic_rock, progressive_rock, 70s",Rock,0.797,0.614,11,-10.137,0,0.0312,0.247,0.0104,0.0938,0.696,110.228,4,FM - Steely Dan
TRFUOFT128F4253DC8,user_98935,5,Bye Bye Beautiful,Nightwish,"metal, power_metal, gothic_metal, gothic, symphonic_metal",Metal,0.493,0.892,9,-5.124,1,0.0424,0.000108,0.0007,0.118,0.398,148.02,4,Bye Bye Beautiful - Nightwish
TRONYHY128F92C9D11,user_902193,1,Revelry,Kings of Leon,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4,Revelry - Kings of Leon
TROUZEX12903CAF69C,user_933636,3,A Party Song (The Walk of Shame),All Time Low,punk,Rock,0.531,0.914,2,-3.835,1,0.177,0.0177,0.0,0.413,0.455,99.972,4,A Party Song (The Walk of Shame) - All Time Low
TRBXGHM128E0791287,user_34570,2,One Headlight,The Wallflowers,"rock, alternative, pop, alternative_rock, 90s",Rock,0.65,0.678,2,-6.768,1,0.0304,0.000683,0.000671,0.068,0.682,107.548,4,One Headlight - The Wallflowers
TRITKQV128F424F08A,user_368616,2,Hey Little World,The Hives,"rock, indie, indie_rock, punk_rock, swedish",Rock,0.473,0.936,7,-2.589,1,0.113,0.000726,0.000365,0.326,0.564,160.11,4,Hey Little World - The Hives
TRPYEIS128F92F85B8,user_696134,1,I've Got Friends,Manchester Orchestra,"rock, alternative, indie, indie_rock, love",Rock,0.391,0.893,3,-5.436,0,0.0468,0.000316,0.000677,0.287,0.376,164.608,4,I've Got Friends - Manchester Orchestra
TROVIUK128F145A17F,user_218802,1,Ooh La,The Kooks,"rock, alternative, indie, indie_rock, british, britpop",Rock,0.543,0.873,10,-5.159,0,0.0803,0.0165,9.45e-05,0.15,0.786,150.891,4,Ooh La - The Kooks
TRHJOFO12903CBFDE9,user_450145,6,There Is a Light That Never Goes Out,The Smiths,"rock, alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, love, beautiful, britpop",Rock,0.522,0.734,4,-6.899,1,0.0269,0.0425,0.0,0.172,0.864,135.991,4,There Is a Light That Never Goes Out - The Smiths
TRUWTAW128F429FEF1,user_215177,13,All My Friends Say,Luke Bryan,country,Country,0.683,0.898,9,-3.719,1,0.0325,0.0562,0.0,0.201,0.943,117.029,4,All My Friends Say - Luke Bryan
TRUIXBK12903CDBF15,user_199804,1,Sunshine Highway,Dropkick Murphys,"punk, punk_rock, 00s",Punk,0.328,0.934,7,-2.129,1,0.0467,0.000836,0.0,0.777,0.715,76.252,4,Sunshine Highway - Dropkick Murphys
TRGKQWZ128E0781725,user_536567,4,What Your Soul Sings,Massive Attack,"electronic, ambient, chillout, trip_hop, downtempo",Electronic,0.477,0.631,8,-10.503,1,0.0461,0.0232,0.599,0.584,0.0713,146.04,4,What Your Soul Sings - Massive Attack
TRUAFFD128F4277048,user_77136,5,Opera Singer,Cake,"rock, alternative, alternative_rock, 90s",Rock,0.716,0.672,4,-7.862,0,0.0412,0.0526,0.013,0.0572,0.962,94.979,4,Opera Singer - Cake
TRILTQH128F93264C4,user_325223,1,Billy Liar,The Decemberists,"indie, folk, indie_pop",Rock,0.464,0.637,2,-8.003,1,0.0567,0.185,0.0,0.733,0.489,137.356,4,Billy Liar - The Decemberists
TRUMTES128F92E7485,user_438822,1,Blood Sugar,Pendulum,"electronic, drum_and_bass",Electronic,0.358,0.968,8,-6.316,1,0.123,0.000131,0.848,0.208,0.131,175.847,4,Blood Sugar - Pendulum
TRCQEDW128E078F467,user_682494,1,Electric Church Red House,Jimi Hendrix,"classic_rock, blues, guitar, blues_rock",Blues,0.365,0.717,7,-10.895,1,0.0684,0.037,0.0634,0.0836,0.532,74.686,3,Electric Church Red House - Jimi Hendrix
TRAHCDM128F148D60C,user_32656,7,American Soldier,Toby Keith,country,Country,0.476,0.579,9,-7.226,1,0.042,0.143,3.43e-06,0.0611,0.197,163.938,4,American Soldier - Toby Keith
TRDQDKT128F148C84B,user_855087,5,Ackrite,Dr. Dre,"rap, hip_hop, funk",Rap,0.864,0.741,2,-3.356,1,0.32,0.0695,0.0,0.529,0.859,94.229,4,Ackrite - Dr. Dre
TRLUVEB128F1474B64,user_113381,1,This I Promise You,*NSYNC,"pop, 90s, love, 00s",Pop,0.55,0.581,2,-6.253,1,0.0325,0.367,0.0,0.122,0.475,165.981,4,This I Promise You - *NSYNC
TREQNFM128F93165A8,user_653527,3,Live Like We're Dying,Kris Allen,"rock, pop, singer_songwriter, male_vocalists, pop_rock",Pop,0.572,0.888,0,-2.98,1,0.0424,0.0242,0.0,0.32,0.954,92.045,4,Live Like We're Dying - Kris Allen
TROLEZE128F147C1E2,user_908808,2,Demolition Lovers,My Chemical Romance,"rock, alternative, punk, punk_rock, emo, post_hardcore, love, beautiful, screamo",Rock,0.38,0.797,8,-9.091,1,0.057,0.00184,1.42e-05,0.208,0.206,118.64,4,Demolition Lovers - My Chemical Romance
TRIYSNE128F92F8FB5,user_557018,1,Speed Trials,Elliott Smith,"indie, folk, indie_rock, singer_songwriter, acoustic, indie_pop, mellow",Rock,0.634,0.38,0,-13.193,1,0.0304,0.803,0.434,0.111,0.345,102.723,4,Speed Trials - Elliott Smith
TRGGULV128F4295F6A,user_772122,1,How Can I Keep From Singing?,Enya,"ambient, new_age",New Age,0.281,0.138,2,-17.1,1,0.0388,0.948,0.0196,0.098,0.0398,128.86,4,How Can I Keep From Singing? - Enya
TRSOHMN128F429388A,user_354695,2,Propane Nightmares,Pendulum,"electronic, drum_and_bass",Electronic,0.363,0.964,7,-4.1,0,0.0843,0.000261,0.152,0.172,0.243,174.033,4,Propane Nightmares - Pendulum
TRWQBUW128F422BC38,user_374406,1,Slow Hands,Interpol,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, 00s",Rock,0.245,0.976,11,-2.513,0,0.0523,0.000397,0.465,0.362,0.659,141.882,4,Slow Hands - Interpol
TRPSAZY128E0784488,user_758959,1,Cool For Cats,Squeeze,"rock, pop, 80s, british, new_wave, 70s",Rock,0.787,0.89,0,-11.155,1,0.0893,0.312,5.33e-05,0.287,0.96,144.303,4,Cool For Cats - Squeeze
TRFYVIE128F148C86E,user_417391,1,Criminal,Fiona Apple,"rock, alternative, indie, pop, female_vocalists, singer_songwriter, 90s, piano",Rap,0.594,0.771,7,-8.651,0,0.0342,0.0157,1.34e-05,0.0975,0.578,89.824,4,Criminal - Fiona Apple
TRFXWSD128F93173BF,user_534680,1,Gold Guns Girls,Metric,"rock, alternative, indie, female_vocalists, indie_rock",Rock,0.502,0.357,9,-11.148,0,0.0289,0.924,0.0153,0.112,0.0993,146.858,4,Gold Guns Girls - Metric
TRDDDRS128F424CDEF,user_716236,5,Graveyard Train,Creedence Clearwater Revival,"classic_rock, blues, 60s, blues_rock",Rock,0.713,0.377,9,-7.012,1,0.0356,0.0655,0.0273,0.099,0.35,116.671,4,Graveyard Train - Creedence Clearwater Revival
TRVJGDX128F42645CA,user_61330,1,House Of Broken Love,Great White,"hard_rock, blues_rock",Rock,0.581,0.468,9,-15.763,0,0.0314,0.0251,0.0845,0.0831,0.49,116.04,3,House Of Broken Love - Great White
TRHPZIT128F148B263,user_489759,4,She Hates Me,Richard Cheese,"cover, lounge",Rock,0.598,0.394,9,-8.646,1,0.101,0.177,0.0,0.103,0.596,146.449,4,She Hates Me - Richard Cheese
TROQWCW128F4283F40,user_518564,1,Rememo,Kings of Leon,"rock, indie, alternative_rock, indie_rock, american, 00s, mellow, chill, blues_rock",Rock,0.655,0.185,9,-12.225,1,0.0902,0.304,0.0022,0.211,0.276,141.841,3,Rememo - Kings of Leon
TRDPBCC128F425EE91,user_850042,1,Dub About Me,Miss Kittin,"electronic, chillout, techno, electro, french",Electronic,0.738,0.375,9,-10.035,0,0.0314,0.0137,0.548,0.111,0.179,130.016,4,Dub About Me - Miss Kittin
TRFOVTO128F4228CC3,user_747109,1,Fortunate Son,Creedence Clearwater Revival,"rock, classic_rock, 60s",Rock,0.631,0.761,0,-3.905,1,0.0381,0.0562,0.26,0.201,0.45,132.498,4,Fortunate Son - Creedence Clearwater Revival
TRRHAMT128F4293BD8,user_278018,1,Ultimate,Gogol Bordello,"punk, punk_rock",Punk,0.373,0.835,4,-4.159,0,0.123,0.00511,0.000648,0.0916,0.775,145.917,4,Ultimate - Gogol Bordello
TRNTNNL128F4276155,user_954139,18,Idols and Anchors,Parkway Drive,"metal, hardcore, metalcore, post_hardcore",Metal,0.354,0.949,4,-3.392,1,0.0861,4.16e-05,0.000351,0.185,0.255,158.117,4,Idols and Anchors - Parkway Drive
TRFZZXF128F92EF279,user_298597,2,The World Is Not Enough,Garbage,"rock, pop, female_vocalists, alternative_rock, soundtrack, 90s",Rock,0.491,0.809,10,-6.216,0,0.0299,0.0408,0.00475,0.117,0.452,86.033,4,The World Is Not Enough - Garbage
TRNYQZQ128F4262D84,user_60740,1,In The Cold I'm Standing,M83,"electronic, ambient, instrumental, chillout, post_rock, beautiful",Electronic,0.0605,0.392,8,-7.826,0,0.0411,0.639,0.00681,0.11,0.0347,71.091,5,In The Cold I'm Standing - M83
TRABXPR128F92F27FE,user_150714,3,Shooting Stars,Bag Raiders,"electronic, dance, house, electro, synthpop",Rock,0.636,0.72,11,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,4,Shooting Stars - Bag Raiders
TRPLEBC128F147717D,user_542611,1,Stunt 101,G-Unit,"rap, hip_hop",Rap,0.673,0.766,9,-1.485,1,0.403,0.179,0.0,0.0669,0.566,95.904,4,Stunt 101 - G-Unit
TRGMZNT128F92DE267,user_800571,1,Tim McGraw,Taylor Swift,"female_vocalists, country, love",Country,0.547,0.445,0,-8.558,1,0.0254,0.525,0.0,0.126,0.419,151.949,4,Tim McGraw - Taylor Swift
TRQAFCZ128F42A52C8,user_491186,1,My Rights Versus Yours,The New Pornographers,"indie, indie_rock, indie_pop, 00s",Rock,0.557,0.641,5,-7.613,1,0.0384,0.586,0.0,0.136,0.345,137.06,4,My Rights Versus Yours - The New Pornographers
TRYSJOT12903CA7352,user_914343,1,June Evenings,Air France,"electronic, indie, synthpop, swedish, lounge",Electronic,0.588,0.841,8,-5.762,0,0.0531,0.0178,0.763,0.112,0.537,134.018,4,June Evenings - Air France
TRGBGVQ128F92CEAA2,user_514511,10,Reelin' In The Years,Steely Dan,"classic_rock, 70s",Rock,0.522,0.771,2,-9.415,1,0.0369,0.0718,1.41e-05,0.13,0.764,135.172,4,Reelin' In The Years - Steely Dan
TRIFILP128F427BA00,user_636014,4,Flim,Aphex Twin,"electronic, ambient, experimental, instrumental, chillout, techno, beautiful, idm, chill",Jazz,0.71,0.734,0,-14.932,0,0.052,0.511,0.838,0.0701,0.4,147.979,4,Flim - Aphex Twin
TRBKFKL128E078ED76,user_612888,1,Hailie's Song,Eminem,"pop, rap, hip_hop, love, 00s",Rap,0.753,0.737,9,-3.307,0,0.226,0.0154,0.000107,0.0794,0.499,161.869,4,Hailie's Song - Eminem
TRAXPDB128F14A8954,user_844993,1,Black Mirror,Arcade Fire,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,0.527,0.847,10,-9.717,0,0.0385,0.0596,0.421,0.111,0.155,124.048,4,Black Mirror - Arcade Fire
